"Player","Season","DepthTeam","DepthPos","Madden.Rating","ReservePos","PosFFA","fantPts_est","fantPts_IDPG","fantPts_FFTODAY","fantPts_FFA","fantPts_FDATA","fantPts_agg","fantPts"
"Quincy Wilson",2018,"Ind","LCB",72,NA,"DB",47.9563076615585,NA,61.5,NA,NA,61.5,NA
"Ramon Humber",2018,"Buf","WLB",68,NA,"LB",43.4588971000855,NA,61.5,NA,NA,61.5,NA
"Tamba Hali",2017,"Kan","ROLB",82,NA,"LB",58.3480734693419,NA,61.5,31.8,NA,61.5,1
"Terrell Suggs",2017,"Bal","OLB",86,NA,"LB",62.3950965930504,NA,61.5,61.0500000000001,NA,61.5,88.5
"Robert Alford",2016,"Atl","RCB",77,NA,"DB",60.2732873051087,NA,61.5,67.8666666666667,NA,61.5,79.5
"Ryan Mundy",2014,"Chi","SS",79,NA,"DB",64.2797494822856,NA,61.5,NA,NA,61.5,118.5
"Geno Hayes",2013,"Jax","ROLB",74,NA,NA,58.7972932744962,NA,61.5,NA,NA,61.5,84.5
"Justin Houston",2012,"Kan","LOLB",82,NA,NA,78.3995123712091,NA,61.5,NA,NA,61.5,99.25
"Scott Fujita",2012,"Cle",NA,80.4007475554979,"RES",NA,NA,NA,61.5,NA,NA,61.5,14.5
"Marques Douglas",2009,"Nyj","RDE",72,NA,NA,53.0260933019172,NA,61.5,NA,NA,61.5,64.25
"Tommy Kelly",2008,"Oak","LDT",91,NA,NA,NA,NA,61.5,NA,NA,61.5,54.25
"Jayon Brown",2018,"Ten","LILB",68,NA,"LB",52.8987660690207,52.82,87.5,NA,NA,61.49,NA
"Clinton Mcdonald",2015,"Tam","RDT",79,NA,"DL",48.9022803553749,61.45,NA,17.125,NA,61.45,29
"Earnest Graham",2011,"Tam","FB",78,NA,"RB",56.44,NA,66.4,66.4,NA,61.42,49.9
"Andrew Hawkins",2013,"Cin",NA,68.6811665159534,"RES","WR",57.9884166666667,NA,42.7,68.2216666666667,NA,61.3995,26.2
"Jordan Howard",2016,"Chi","RB",66,NA,"RB",40.8399957076951,NA,75.1,68.7096252476337,74.6,61.3832069851096,215.6
"Hunter Henry",2016,"Sdg","TE",78,NA,"TE",77.1777075141693,NA,59,55.2269642857143,51.7,61.3682239332945,111.8
"Nick Boyle",2017,"Bal","TE",75,NA,"TE",68.849171013519,NA,NA,51.54,63.7,61.3630570045063,34.3
"Dee Ford",2018,"Kan","ROLB",74,NA,"DL;LB",49.0114723528102,68.86,38.75,NA,NA,61.3325,NA
"Jeff Cumberland",2015,"Nyj","TE",74,NA,"TE",52.915741437912,NA,61.8,69.2553055555556,61.8,61.3236823311559,10.2
"Brandon Carr",2017,"Bal","LCB",79,NA,"DB",55.0181443463812,NA,61.25,59.3916666666667,NA,61.25,76
"Pernell Mcphee",2017,"Chi","LOLB",84,NA,"LB",45.2989548637033,NA,61.25,38.6333333333333,NA,61.25,35.5
"Kony Ealy",2015,"Car","RDE",72,NA,"DL",55.5339731353996,61.25,NA,43.45,NA,61.25,52
"Dominique Rodgers Cromartie",2014,"Nyg","LCB",87,NA,"DB",58.2180505201919,NA,61.25,NA,NA,61.25,51.5
"Rafael Bush",2014,"Nor","FS",78,NA,"DB",34.6204964260891,NA,61.25,NA,NA,61.25,53
"Captain Munnerlyn",2013,"Car","RCB",76,NA,NA,70.595585711747,NA,61.25,NA,NA,61.25,103.25
"Darrelle Revis",2013,"Tam","LCB",97,NA,NA,63.2849546563045,NA,61.25,NA,NA,61.25,73
"Henry Melton",2013,"Chi","LDT",90,NA,NA,54.8134266351261,NA,61.25,NA,NA,61.25,6
"Jamarca Sanford",2013,"Min","SS",77,NA,NA,64.6438089782481,NA,61.25,NA,NA,61.25,77
"Justin Smith",2013,"Sfo","RDT",94,NA,NA,58.9925048508064,NA,61.25,NA,NA,61.25,62.75
"Keith Rivers",2013,"Nyg","SLB",77,NA,NA,61.7662539712104,NA,61.25,NA,NA,61.25,41
"Akeem Ayers",2012,"Ten","SLB",78,NA,NA,69.7542127458048,NA,61.25,NA,NA,61.25,114.75
"Ndamukong Suh",2012,"Det","RDT",92,NA,NA,56.3415855454891,NA,61.25,NA,NA,61.25,59
"Roscoe Parrish",2011,"Buf","LWR",71,NA,"WR",51.290462884241,NA,79.1,81.1,NA,61.2269752561606,2.1
"Jon Baldwin",2013,"Sfo","RWR",76.2850887783591,NA,"WR",60.382631191805,NA,20,62.8633333333333,NA,61.2095319056478,4.3
"Robert Turbin",2012,"Sea","RB",67,NA,"RB",46.6122175663673,NA,63.9,75.7583333333334,NA,61.1852754498504,63
"Michael Bennett",2015,"Sea","LDE",95,NA,"DL",58.6209652375582,65.3,48.5,70.35,NA,61.1,84.5
"Garrett Hartley",2014,"Cle",NA,77.3780374755021,NA,"K",57.6866666666667,NA,NA,67.8666666666667,NA,61.08,12
"Bobby Engram",2009,"Kan","RWR",76,NA,NA,61.0786684724276,NA,83.2,NA,NA,61.0786684724276,8.6
"Domenik Hixon",2011,"Nyg","RWR",72.7567022728954,NA,"WR",61.0457873585035,NA,61.1,61.1,NA,61.0638582390023,13
"Michael Johnson",2015,"Cin","RDE",81,NA,"DL",50.5329665174293,63.6375,53.25,55.8,NA,61.040625,61
"Andre Ellington",2016,"Ari","RB",78,NA,"RB",54.7049504978303,NA,55,58.4,70,61.0349834992768,24.1
"Malik Jackson",2018,"Jax","DT",85,NA,"DL",50.8712888855631,58.7,68,NA,NA,61.025,NA
"Eddie Royal",2016,"Chi","RWR",77,NA,"WR",51.4838083454108,NA,65,80.088264803849,75.4,61.0186271648902,71.4
"Dante Fowler",2017,"Jax","LDE",76,NA,"DL",42.724343740084,61,NA,55.025,NA,61,50.5
"Junior Galette",2014,"Nor","LOLB",85,NA,"LB",67.2670836552509,NA,61,NA,NA,61,76
"Brandon Mebane",2013,"Sea","RDT",85,NA,NA,43.2347499077023,NA,61,NA,NA,61,43.5
"Arthur Moats",2012,"Buf","LOLB",69,NA,NA,60.9195563327625,NA,61,NA,NA,61,22
"Geno Atkins",2012,"Cin","RDT",93,NA,NA,57.2370280806843,NA,61,NA,NA,61,96.25
"Glenn Dorsey",2012,"Kan","RDE",83,NA,NA,47.5838268325228,NA,61,NA,NA,61,6.5
"Wesley Woodyard",2012,"Den","WLB",72,NA,NA,79.1798939053497,NA,61,NA,NA,61,133
"Haloti Ngata",2011,"Bal","RDT",97,NA,NA,59.2071824257256,NA,61,NA,NA,61,80
"Nnamdi Asomugha",2011,"Phi","RCB",94.1366413121393,NA,NA,41.8845180647663,NA,61,NA,NA,61,55.25
"Shaun Rogers",2009,"Cle","NT",92,NA,NA,63.8889050911034,NA,61,NA,NA,61,49
"Brian Robiskie",2010,"Cle","RWR",65,NA,"WR",55.323815641414,NA,70.3,72.3,NA,60.9825437609427,63.5
"Deshaun Foster",2008,"Sfo","RB",82,NA,"RB",56.015,NA,65.9,65.9,NA,60.9575,54.7
"Scott Chandler",2015,"Nwe","TE",80,NA,"TE",75.2567301312623,NA,58.1,55.9141555555556,51.7,60.9569618956059,61.4
"Bilal Powell",2014,"Nyj","RB",76,NA,"RB",64.6913156716848,NA,71.7,62.2725384615384,55.9,60.9546180444077,34.8
"Rashad Greene",2016,"Jax","LWR",70,NA,"WR",69.5223936163952,NA,35.8,43.7911904761905,48.3,60.9453259029936,5.7
"Brian Quick",2014,"Lar","LWR",72,NA,"WR",50.4212693541229,NA,74.9,81.9651111111111,73.5,60.935883273119,68
"Kevin Minter",2014,"Ari","RILB",73,NA,"LB",60.9212554389092,NA,76,NA,NA,60.9212554389092,48
"Kawann Short",2018,"Car","RDT",89,NA,"DL",57.5680633667864,60.39,62.25,NA,NA,60.855,NA
"Aaron Lynch",2016,"Sfo","ROLB",83,NA,"LB",48.5683617238671,69.05,36.25,43.0875,NA,60.85,19.25
"Emmanuel Ogbah",2018,"Cle","DE",78,NA,"DL;LB",59.7251596690226,56.87,72.75,NA,NA,60.84,NA
"Jerrel Jernigan",2014,"Nyg","RWR",74,NA,"WR",61.4160338333507,NA,59.1,59.5831818181818,70.7,60.8050831616277,6.8
"Brian Poole",2018,"Atl","CB",79,NA,"DB",71.3046257826899,NA,60.75,NA,NA,60.75,NA
"Ej Gaines",2018,"Cle","LCB",80,NA,"DB",57.5368219411165,NA,60.75,NA,NA,60.75,NA
"Tashaun Gipson",2018,"Jax","FS",85,NA,"DB",64.7931894157321,NA,60.75,NA,NA,60.75,NA
"Jeremy Lane",2017,"Sea","RCB",76,NA,"DB",52.16638387022,NA,60.75,34.875,NA,60.75,29
"Chris Culliver",2015,"Was","RCB",85,NA,"DB",62.5956082007713,NA,60.75,69.1583333333334,NA,60.75,15
"Donta Hightower",2014,"Nwe","WLB",84,NA,"LB",76.5384083791959,NA,60.75,NA,NA,60.75,93
"Lamarr Woodley",2014,"Oak","RDE",87,NA,"DL",57.4705439051459,NA,60.75,NA,NA,60.75,4
"Melvin Ingram",2014,"Sdg","ROLB",78,NA,"LB",57.0880135953681,NA,60.75,NA,NA,60.75,45
"Sam Shields",2014,"Gnb","RCB",86,NA,"DB",72.8926951640553,NA,60.75,NA,NA,60.75,49.5
"Ndamukong Suh",2013,"Det","RDT",93,NA,NA,57.2469549059233,NA,60.75,NA,NA,60.75,68.25
"Steve Gregory",2012,"Nwe","FS",73,NA,NA,65.1894985889323,NA,60.75,NA,NA,60.75,57.75
"Donta Foreman",2017,"Hou","RB",71,NA,"RB",54.4235516867897,NA,71.2,63.6403977121575,64.1,60.7213164663157,54
"Brandon Pettigrew",2010,"Det","TE",82,NA,"TE",79.4020752837696,NA,40,42,NA,60.7010376418848,131.7
"Kyle Van Noy",2017,"Nwe","MLB",71,NA,"LB",37.5150701272518,63.75,51.5,60.4833333333334,NA,60.6875,84.25
"Roy Helu",2013,"Was","RB",74,NA,"RB",42.4229099615369,NA,56,78.926,NA,60.6744549807685,92
"Damontre Moore",2015,"Nyg","RDE",76,NA,"DL",44.654268679865,64.25,49.75,62.35,NA,60.625,39
"Derrick Ward",2008,"Nyg","RB",81,NA,"RB",55.675,NA,65.5,65.5,NA,60.5875,173.4
"Brandon Jones",2009,"Sfo","RWR",70,NA,NA,60.5582311769164,NA,NA,NA,NA,60.5582311769164,2.3
"Kamar Aiken",2017,"Ind","LWR",78,NA,"WR",65.9740862429083,NA,52.6,49.7216666666667,47.7,60.5566130508278,20.8
"Jermaine Gresham",2016,"Ari","TE",84,NA,"TE",76.5446586919799,NA,NA,48.9675,56,60.5040528973266,69.6
"Jason Verrett",2017,"Sdg","RCB",86,NA,"DB",23.037732357347,NA,60.5,45.225,NA,60.5,1
"Keenan Robinson",2017,"Nyg","WLB",72,NA,"LB",55.0127491886742,NA,60.5,31.25,NA,60.5,27
"Markus Golden",2016,"Ari","WLB",69,NA,"LB",60.7860218483627,NA,60.5,79.8875,NA,60.5,98.75
"Aqib Talib",2014,"Den","LCB",90,NA,"DB",68.7371082667871,NA,60.5,NA,NA,60.5,100.5
"Corey Graham",2014,"Buf","LCB",81,NA,"DB",58.9963186088812,NA,60.5,NA,NA,60.5,92.5
"Elvis Dumervil",2014,"Bal","OLB",90,NA,"LB",49.4879316812468,NA,60.5,NA,NA,60.5,83
"Jo Lonn Dunbar",2014,"Lar","WLB",77,NA,"LB",63.0853652555036,NA,60.5,NA,NA,60.5,37.5
"Chris Gamble",2012,"Car","LCB",91,NA,NA,61.3482034832883,NA,60.5,NA,NA,60.5,12.5
"Cody Grimm",2012,"Tam","SS",70,NA,NA,40.6796858002072,NA,60.5,NA,NA,60.5,4
"Derrick Harvey",2010,"Jax","LDE",70,NA,NA,55.4389308897994,NA,60.5,NA,NA,60.5,19.25
"Antwan Odom",2008,"Cin","RDE",84,NA,NA,NA,NA,60.5,NA,NA,60.5,38
"Leonard Weaver",2008,"Sea","FB",88,NA,"RB",55.59,NA,65.4,65.4,NA,60.495,55.2
"Jacquizz Rodgers",2015,"Chi","RB",76,NA,"RB",70.3282064687651,NA,20.8,60.0451488095238,51.1,60.4911184260963,5.6
"Earl Bennett",2010,"Chi","LWR",74,NA,"WR",67.4824351367764,NA,46.5,46.5,NA,60.4882900911843,98
"Bobby Rainey",2014,"Tam","RB",73,NA,"RB",68.0320653656628,NA,32.5,65.4138888888888,48,60.4819847515172,94.6
"Allen Robinson",2014,"Jax","LWR",72,NA,"WR",60.1577363307784,NA,41.5,61.1104545454545,67.1,60.4753090690038,90.8
"Brian Cushing",2017,"Hou","LILB",78,NA,"LB",67.3740346711634,57.975,67.5,69.7583333333333,NA,60.35625,16.75
"Jonathan Carlson",2014,"Ari","TE",83,NA,"TE",64.9678667852615,NA,57.6,60.7967142857143,55.3,60.3548603569919,57.5
"Jacob Tamme",2013,"Den","TE",80,NA,"TE",59.4486734087735,NA,56.5,61.2586666666667,NA,60.3536700377201,34.4
"Demarcus Lawrence",2017,"Dal","LDE",79,NA,"DL",52.7618370123915,60.35,NA,80.825,NA,60.35,104.25
"Louis Murphy",2012,"Car","LWR",77.0942232634794,NA,"WR",74.7621638013303,NA,51.3,31.4,NA,60.3081092008869,52.4
"Gerald Everett",2018,"Lar","TE",77,NA,"TE",64.5033493265071,NA,46,49.1030814131206,67.3,60.3021435798759,NA
"Prince Amukamara",2018,"Chi","LCB",79,NA,"DB",58.5040650456455,NA,60.25,NA,NA,60.25,NA
"Will Gay",2018,"Nyg","FS",73,NA,"DB",27.4698320902514,NA,60.25,NA,NA,60.25,NA
"Nolan Carroll",2017,"Dal","LCB",76,NA,"DB",51.5248153660057,NA,60.25,41.9833333333334,NA,60.25,5
"Bradley Fletcher",2014,"Phi","LCB",80,NA,"DB",70.4277649606607,NA,60.25,NA,NA,60.25,84.25
"Antonio Cromartie",2013,"Nyj","RCB",92,NA,NA,59.2833900581374,NA,60.25,NA,NA,60.25,55.25
"Fletcher Cox",2013,"Phi","RDE",79,NA,NA,66.1503271307876,NA,60.25,NA,NA,60.25,46
"Barry Church",2012,"Dal","SS",72,NA,NA,52.0131777412894,NA,60.25,NA,NA,60.25,7
"Richard Seymour",2011,"Oak","LDT",93,NA,NA,55.5234822348103,NA,60.25,NA,NA,60.25,48.5
"Jason Jones",2009,"Ten","RDT",75,NA,NA,68.7671493718154,NA,60.25,NA,NA,60.25,26.5
"Lamichael James",2012,"Sfo","RB",73,NA,"RB",66.1196504499605,NA,25.1,54.2325,NA,60.1760752249803,16.9
"Xavier Omon",2009,"Buf","RB",74.9404931509685,NA,"RB",69.4587911009202,NA,41.6,41.6,NA,60.1725274006135,2.2
"Gareon Conley",2018,"Oak","LCB",77,NA,"DB",60.0752786157815,71.45,NA,NA,NA,60.0752786157815,NA
"Kellen Davis",2012,"Chi","TE",78,NA,"TE",54.6096159335783,NA,62.5,65.535,NA,60.0723079667891,42.4
"Jerheme Urban",2009,"Ari","LWR",68,NA,"WR",65.9430621249762,NA,46.3,48.3,NA,60.0620414166508,27.6
"Dan Amendola",2015,"Nwe","LWR",79,NA,"WR",43.9371146552587,NA,78.2,92.269646031746,92.7,60.0479584474212,117.84
"Brandon Jacobs",2012,"Sfo","RB",81,NA,NA,60.044221622063,NA,42.8,NA,NA,60.044221622063,0.7
"Jordan Jenkins",2018,"Nyj","OLB",79,NA,"LB",58.8691606354208,56.255,71.25,NA,NA,60.00375,NA
"Kemal Ishmael",2017,"Atl","WLB",75,NA,"DB;LB",40.2843169110274,NA,60,15.625,NA,60,27
"Sean Spence",2017,"Ind","ILB/W",73,NA,NA,25.165566032932,NA,60,NA,NA,60,17.5
"Sheldon Richardson",2017,"Sea",NA,86.0966881455769,NA,"DL",59.3016666666667,NA,60,69.7666666666667,NA,60,51.25
"Jim Smith",2016,"Bal","RCB",81,NA,"DB",63.5274454038818,NA,60,66.4833333333333,NA,60,32.5
"Ramik Wilson",2016,"Kan","RILB",65,NA,"LB",58.8575852505104,NA,60,69.375,NA,60,83.75
"Chase Blackburn",2014,"Car","SLB",76,NA,"LB",53.6864516708895,NA,60,NA,NA,60,16
"Keenan Lewis",2014,"Nor","LCB",87,NA,"DB",60.4899165690553,NA,60,NA,NA,60,54
"Whitney Mercilus",2014,"Hou","JACK",72,NA,"LB",NA,NA,60,NA,NA,60,66
"Asante Samuel",2013,"Atl","LCB",89,NA,NA,64.2658293044539,NA,60,NA,NA,60,38.25
"Kareem Jackson",2013,"Hou","LCB",85,NA,NA,69.8443298578147,NA,60,NA,NA,60,61
"Dj Williams",2012,"Den",NA,86.8255738750353,"RES",NA,NA,NA,60,NA,NA,60,14.5
"Eric Hagg",2012,"Cle","FS",64,NA,NA,54.751338327609,NA,60,NA,NA,60,21.5
"Will Smith",2009,"Nor","RDE",84,NA,NA,57.1002621846016,NA,60,NA,NA,60,92.25
"Chester Rogers",2017,"Ind","LWR",67,NA,"WR",56.4017133828509,NA,74.6,67.0895238095238,44.1,59.9643168584085,46.7
"Jerricho Cotchery",2011,"Pit","LWR",83.5232794658696,NA,"WR",78.6288984593188,NA,22.6,22.6,NA,59.9525989728792,44
"Jonathan Franklin",2013,"Gnb","RB",73,NA,"RB",41.4133422371097,NA,34.7,78.402,NA,59.9076711185549,19.7
"Geno Atkins",2017,"Cin","RDT",91,NA,"DL",47.119402192224,61.1,56.25,69.4333333333334,NA,59.8875,62
"Gerald Mccoy",2017,"Tam","LDT",90,NA,"DL",52.0562414593138,60.9,56.75,70.85,NA,59.8625,64.5
"Brandon Lafell",2010,"Car","RWR",71,NA,"WR",55.0309363572207,NA,69.5,69.5,NA,59.8539575714805,77.8
"Eric Decker",2011,"Den","RWR",69,NA,"WR",39.5244116830032,NA,100.4,100.4,NA,59.8162744553354,135.3
"Alterraun Verner",2017,"Mia","LCB",77.6949431252675,NA,"DB",27.2040505082221,NA,59.75,29.875,NA,59.75,21.5
"Bradley Roby",2017,"Den","LCB",77,NA,"DB",54.4011734586526,NA,59.75,39.1916666666666,NA,59.75,59.25
"Bruce Irvin",2014,"Sea",NA,75.9183463319176,"RES","LB",NA,NA,59.75,NA,NA,59.75,74.75
"Michael Brockers",2014,"Lar","RDT",81,NA,"DL",55.6572917789103,NA,59.75,NA,NA,59.75,37.5
"Tracy Porter",2014,"Was","LCB",77,NA,"DB",40.21531337741,NA,59.75,NA,NA,59.75,4.5
"Lamarr Houston",2013,"Oak","RDE",89,NA,NA,68.6681218288145,NA,59.75,NA,NA,59.75,91.5
"Lorenzo Alexander",2013,"Ari","WLB",78,NA,NA,59.9183262663411,NA,59.75,NA,NA,59.75,4.5
"Mario Haggan",2012,"Lar","SLB",72,NA,NA,39.7076493021378,NA,59.75,NA,NA,59.75,18.5
"Shaq Lawson",2017,"Buf","LE",76,NA,"DL;LB",46.038125,59.7,NA,54.1625,NA,59.7,42
"Miles Austin",2009,"Dal","RWR",71,NA,"WR",56.5158966884325,NA,66,66,NA,59.677264458955,238.3
"Preston Smith",2017,"Was","SLB",76,NA,"LB",57.38145852418,61.975,52.75,57.725,NA,59.66875,74.5
"Legarrette Blount",2013,"Nwe","RB",75,NA,"RB",79.7422808591653,NA,39.6,39.4993333333333,NA,59.6208070962493,120
"Isaac Redman",2011,"Pit","RB",66,NA,"RB",64.8904246684117,NA,54.3,54.3,NA,59.5952123342059,78.7
"Jeff Heath",2017,"Dal","SS",75,NA,"DB",52.4661475672454,63.35,48.25,51.125,NA,59.575,92.75
"Jurrell Casey",2017,"Ten","DT",86,NA,"DL",48.5958552112227,59.675,59.25,70.65,NA,59.56875,76
"Sharrif Floyd",2015,"Min","DT",87,NA,"DL",54.9150873032419,62.75,50,61.85,NA,59.5625,34.25
"Marqise Lee",2016,"Jax","RWR",71,NA,"WR",59.8387182001306,NA,60.5,58.9984761904762,65.4,59.5586375302458,148.9
"Chris Conley",2016,"Kan","RWR",70,NA,"WR",49.6855814726938,NA,69.7,79.2119642857143,85,59.527709077034,75
"Devin Hester",2015,"Atl","RWR",74,NA,"WR",59.9364899577219,NA,35.5,58.6369563492063,28.3,59.5033120882167,NA
"Aqib Talib",2018,"Lar","RCB",89,NA,"DB",53.965229066181,NA,59.5,NA,NA,59.5,NA
"Derrick Kindred",2017,"Cle","S",66,NA,"DB",49.0520833333333,NA,59.5,57.7083333333334,NA,59.5,67.75
"Tracy Porter",2016,"Chi","LCB",72,NA,"DB",51.6412250197046,NA,59.5,52.15,NA,59.5,61.5
"Calvin Pace",2013,"Nyj","OLB",75,NA,NA,55.8584745661488,NA,59.5,NA,NA,59.5,80.5
"Vince Wilfork",2013,"Nwe","LDT",93,NA,NA,51.6941942623103,NA,59.5,NA,NA,59.5,6.5
"Michael Johnson",2012,"Cin","RDE",77,NA,NA,62.0544092353796,NA,59.5,NA,NA,59.5,81
"Thomas Davis",2012,"Car","WLB",80,NA,NA,71.0769322544471,NA,59.5,NA,NA,59.5,110.75
"Michael Johnson",2011,"Cin","RDE",74.9345459778904,NA,NA,49.9667982868024,NA,59.5,NA,NA,59.5,61.75
"Brett Keisel",2010,"Pit","RDE",82,NA,NA,48.0800442088521,NA,59.5,NA,NA,59.5,51.75
"Ty Warren",2008,"Nwe","LDE",90,NA,NA,NA,NA,59.5,NA,NA,59.5,49.5
"Mario Addison",2017,"Car","RDE",83,NA,"DL",58.8903157884518,66.65,38,60.1666666666667,NA,59.4875,73.5
"Todd Heap",2012,"Ari","TE",79,NA,"TE",53.3194994159441,NA,90.7,65.5183333333333,NA,59.4189163746387,13.4
"Brian Quick",2013,"Lar","LWR",73,NA,"WR",53.9092649599457,NA,28.2,70.2073333333334,NA,59.3419544177416,51.2
"Malik Jackson",2015,"Den","RDE",84,NA,"DL",65.0605297743492,63.425,47,61.65,NA,59.31875,61.5
"Justin Forsett",2013,"Jax","RB",77,NA,"RB",77.6803437019075,NA,17.1,40.874,NA,59.2771718509537,18.8
"Ryan Mallett",2015,"Hou","QB",74,NA,"QB",70.0128652269705,NA,96.7,59.9410285714286,47.84,59.264631266133,74.94
"Kevin King",2018,"Gnb","RCB",77,NA,"DB",62.9784788380726,NA,59.25,NA,NA,59.25,NA
"Tavon Young",2018,"Bal","RCB",79,NA,"DB",48.3282299589108,NA,59.25,NA,NA,59.25,NA
"Patrick Robinson",2017,"Phi","RCB",77,NA,"DB",33.6291157076872,NA,59.25,30.3916666666667,NA,59.25,75.5
"Jonathan Bostic",2014,"Chi","MLB",70,NA,"LB",48.7668350575847,NA,59.25,NA,NA,59.25,76
"Derek Cox",2012,"Jax","RCB",85,NA,NA,61.4393362170067,NA,59.25,NA,NA,59.25,82
"Ike Taylor",2012,"Pit","RCB",88,NA,NA,55.7999842798828,NA,59.25,NA,NA,59.25,39.75
"Jonathan Babineaux",2010,"Atl",NA,75.7220289194849,"Res",NA,NA,NA,59.25,NA,NA,59.25,48.75
"Michael Patterson",2009,"Phi","LDT",74,NA,NA,45.2169006725444,NA,59.25,NA,NA,59.25,55.25
"Steve Johnson",2010,"Buf","RWR",59,NA,"WR",46.508255684374,NA,82.6,84.6,NA,59.2055037895827,206.3
"Mitchell Trubisky",2017,"Chi","QB",77,NA,"QB",71.4753352923695,NA,63.4,40.0573333333333,65.96,59.1642228752343,143.52
"Sheldon Richardson",2015,"Nyj","RDT",92,NA,"DL",53.0231636243559,64.35,43.5,64.5,NA,59.1375,50
"Dan Amendola",2017,"Nwe","LWR",78,NA,"WR",50.573839202519,NA,82.5,76.229,75.2,59.125559468346,108.4
"Lance Kendricks",2016,"Lar","TE",75,NA,"TE",53.9509851248458,NA,53.6,66.5153571428572,56.9,59.1221140892343,84.9
"Julius Peppers",2018,"Car","LDE",82,NA,"DL",56.0945530811099,59.3975,58.25,NA,NA,59.110625,NA
"Seth Roberts",2018,"Oak","LWR",77,NA,"WR",63.7934380892004,NA,59.9,49.5558571428571,57.6,59.0475777737526,NA
"Gerald Mccoy",2018,"Tam","LDT",90,NA,"DL",49.6029849221733,59.42,57.75,NA,NA,59.0025,NA
"Bj Raji",2011,"Gnb","NT",88,NA,NA,49.1581925277517,NA,59,NA,NA,59,34.6
"Quinton Dunbar",2018,"Was","LCB",79,NA,"DB",58.9905686024242,NA,NA,NA,NA,58.9905686024242,NA
"Keshawn Martin",2014,"Hou","LWR",71,NA,"WR",66.7734128688746,NA,39.4,43.2944285714286,41.9,58.9470847697259,10.8
"Gavin Escobar",2014,"Dal","TE",73,NA,"TE",76.0558453585335,NA,74.4,57.5261904761905,43.2,58.9273452782413,39
"Dallas Clark",2013,"Bal","TE",81.6049598750559,NA,"TE",53.2246427564514,NA,41.2,64.6016666666667,NA,58.913154711559,67.8
"Dan Graham",2010,"Den","TE",81,NA,"TE",48.2813449575776,NA,69.5,69.5,NA,58.8906724787888,23.8
"Alfred Morris",2016,"Dal","RB",79,NA,"RB",45.5266847007615,NA,63.5,58.8337387612387,72.1,58.8201411540001,38.9
"Ty Montgomery",2015,"Gnb","RWR",69,NA,"WR",53.6008043599293,NA,60.5,69.1998333333333,85.2,58.8004806843973,34.5
"Zach Zenner",2017,"Det","RB",74,NA,"RB",69.8932547315532,NA,70.6,55.0916666666666,51.4,58.7949737994066,8.6
"Damian Williams",2013,"Ten","RWR",72,NA,"WR",70.6511877942453,NA,NA,35.035,NA,58.7791251961636,25.3
"Benjamin Watson",2009,"Nwe","TE",80,NA,"TE",73.7538822570689,NA,43.8,43.8,NA,58.7769411285344,84.9
"Sheldon Richardson",2018,"Min","DT",83,NA,"DL",46.5351625026005,58.76,NA,NA,NA,58.76,NA
"Eli Apple",2018,"Nyg","LCB",74,NA,"DB",71.1543884324634,NA,58.75,NA,NA,58.75,NA
"Bud Dupree",2017,"Pit","LOLB",75,NA,"LB",59.7246553472401,NA,58.75,59.05,NA,58.75,60
"Michael Hull",2017,"Mia","MLB",63,NA,"LB",19.3825467423958,NA,58.75,44.2666666666667,NA,58.75,35
"Nate Allen",2017,"Mia","FS",72,NA,"DB",56.7251215445173,NA,58.75,60.4666666666667,NA,58.75,17.5
"Sergio Brown",2015,"Jax","FS",80,NA,"DB",48.9783637467796,NA,58.75,63.23,NA,58.75,40.25
"Osi Umenyiora",2014,"Atl","LDE",79,NA,"DL",41.4118402593913,NA,58.75,NA,NA,58.75,19.75
"Kroy Biermann",2013,"Atl","LDE",74,NA,NA,58.4228430701046,NA,58.75,NA,NA,58.75,7
"Robert Quinn",2013,"Lar","RDE",78,NA,NA,56.1875387578611,NA,58.75,NA,NA,58.75,138.5
"Martez Wilson",2012,"Nor","RDE",71,NA,NA,27.6865227583112,NA,58.75,NA,NA,58.75,33
"Jonathan Ross",2018,"Cin","RWR",76,NA,"WR",34.0757806873258,NA,105.8,108.013776545298,114.6,58.7217793066498,NA
"Jarvis Landry",2014,"Mia","SWR",69,NA,"WR",59.4592756458211,NA,20.4,57.2243181818182,63.2,58.7142898244868,147.4
"Justin Hardy",2016,"Atl","LWR",69,NA,"WR",52.1555615163845,NA,54.8,71.6811904761905,69.6,58.6641045029865,54.8
"Dontrelle Inman",2016,"Sdg","RWR",72,NA,"WR",56.8939306243441,NA,36.6,62.1843333333333,45.1,58.6573981940072,134
"Damaris Johnson",2013,"Phi","RWR",67,NA,"WR",59.763373678714,NA,36.8,56.4333333333333,NA,58.6533602302538,2.4
"Kevin Jones",2008,"Chi","RB",83.9857436050855,NA,"RB",55.335,NA,65.1,65.1,NA,58.59,14.9
"Tajae Sharpe",2018,"Ten","LWR",75,NA,"WR",74.7087876665974,NA,11.2,26.3311190476191,32.7,58.5828981269379,NA
"Cj Anderson",2014,"Den","RB",71,NA,"RB",60.2309470149576,NA,65.5,56.4699747474748,59,58.5669739208108,194.3
"Brandon Coleman",2015,"Nor","RWR",63,NA,"WR",27.9869570555813,NA,98.3,119.702166666667,105.6,58.5586935926097,72.4
"Ellis Hobbs",2010,"Phi","RCB",80,NA,NA,58.5566135995371,NA,NA,NA,NA,58.5566135995371,19.75
